epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_tn_m,val_tp_m
0,0.5144372582435608,141.8488006591797,8.19628620147705,0.10894721001386642,155.71087646484375,100.28646850585938,13.862069129943848,92.0901870727539,0.492712140083313,153.3222198486328,1.8777778148651123,0.6964669823646545,253.522216796875,2.4777777194976807,100.19999694824219,0.6000000238418579
1,0.5480911135673523,155.4084930419922,5.339522361755371,0.10814511030912399,172.1273193359375,83.87002563476562,16.71883201599121,78.53050231933594,0.5255857110023499,130.58888244628906,10.255555152893066,0.6994550228118896,222.41111755371094,33.588890075683594,91.82221984863281,23.33333396911621
2,0.5761028528213501,154.84085083007812,4.122015953063965,0.10683263093233109,172.77719116210938,83.22280883789062,17.93634033203125,79.10079956054688,0.535367488861084,120.57777404785156,14.911110877990723,0.7038406729698181,207.74444580078125,48.25555419921875,87.16666412353516,33.344444274902344
3,0.6011343598365784,146.01856994628906,3.7798409461975098,0.10502708703279495,164.29708862304688,91.70291900634766,18.278514862060547,87.92308044433594,0.5357592701911926,126.73332977294922,10.755555152893066,0.7224273085594177,218.05555725097656,37.94444274902344,91.32221984863281,27.188888549804688
4,0.6153910756111145,140.85411071777344,3.655172348022461,0.10274140536785126,159.25729370117188,96.74270629882812,18.403182983398438,93.08753204345703,0.5541599988937378,113.38888549804688,15.822221755981445,0.7255150079727173,199.64443969726562,56.35555648803711,86.25555419921875,40.53333282470703
5,0.627534806728363,136.52255249023438,3.543766498565674,0.10060514509677887,155.03713989257812,100.9628677368164,18.514589309692383,97.41909790039062,0.5547186732292175,114.38888549804688,15.033333778381348,0.7397446632385254,201.43333435058594,54.56666564941406,87.04444122314453,39.53333282470703
6,0.6346020102500916,131.03713989257812,3.7082228660583496,0.09892461448907852,149.38726806640625,106.61273193359375,18.35013198852539,102.90451049804688,0.5614761114120483,105.66666412353516,19.41111183166504,0.7403540015220642,188.3333282470703,67.66666412353516,82.66666412353516,48.25555419921875
7,0.6456364989280701,126.66047668457031,3.6286473274230957,0.09756605327129364,145.09017944335938,110.9098129272461,18.42970848083496,107.28116607666016,0.563373863697052,106.5111083984375,18.46666717529297,0.7548953294754028,190.12222290039062,65.87777709960938,83.61111450195312,47.411109924316406
8,0.6530653834342957,124.24137878417969,3.5251989364624023,0.09662014991044998,142.7745361328125,113.2254638671875,18.533157348632812,109.70026397705078,0.5658560991287231,99.5999984741211,22.544445037841797,0.7738096714019775,179.13333129882812,76.86666870117188,79.53333282470703,54.32222366333008
9,0.6588552594184875,121.7824935913086,3.493368625640869,0.09497469663619995,140.34747314453125,115.65251922607422,18.564987182617188,112.15914916992188,0.5668716430664062,98.82221984863281,22.866666793823242,0.7928757667541504,178.03334045410156,77.96666717529297,79.21111297607422,55.099998474121094
10,0.6683049201965332,118.89920043945312,3.376657724380493,0.09394767880439758,137.58090209960938,118.41909790039062,18.681697845458984,115.04244232177734,0.5658231377601624,102.13333129882812,20.88888931274414,0.794251561164856,183.3222198486328,72.67778015136719,81.18888854980469,51.78888702392578
11,0.6705693602561951,117.57559967041016,3.384615421295166,0.0932026356458664,136.2493438720703,119.75066375732422,18.67374038696289,116.36605072021484,0.5611467957496643,102.02222442626953,21.922222137451172,0.7931880354881287,182.1777801513672,73.82221984863281,80.15555572509766,51.900001525878906
12,0.6725098490715027,115.20159149169922,3.5119364261627197,0.09282635897397995,133.74801635742188,122.25199127197266,18.546419143676758,118.74005126953125,0.567118227481842,98.0999984741211,23.288888931274414,0.821388304233551,176.88888549804688,79.11111450195312,78.78888702392578,55.82222366333008
13,0.6798753142356873,114.22811889648438,3.270556926727295,0.09151481091976166,133.0159149169922,122.98408508300781,18.787797927856445,119.71353149414062,0.5716384053230286,98.02222442626953,22.422222137451172,0.8252589702606201,177.6777801513672,78.32221984863281,79.65555572509766,55.900001525878906
14,0.6853271126747131,110.95491027832031,3.3633952140808105,0.0908598080277443,129.64987182617188,126.35013580322266,18.69495964050293,122.98674011230469,0.5655871629714966,102.0999984741211,20.96666717529297,0.8383260369300842,183.2111053466797,72.78888702392578,81.11111450195312,51.82222366333008
15,0.6895541548728943,110.647216796875,3.2175066471099854,0.08971212804317474,129.48806762695312,126.5119400024414,18.840848922729492,123.29442596435547,0.5683882832527161,105.45555877685547,18.188888549804688,0.835758626461029,189.34445190429688,66.65555572509766,83.88888549804688,48.46666717529297
